Name,AccountNumber,FirstName,LastName,Email address,LoyaltyMember,LoyaltyPoints
Ethan Gunnels,436606336,Ethan,Gunnels,Ethan.Gunnels@itza.com,,
Wan Linson,858399520,Wan,Linson,Wan.Linson@itza.com,,
Lewis Wrench,724417951,Lewis,Wrench,Lewis.Wrench@itza.com,,
Jc Spinner,357806682,Jc,Spinner,Jc.Spinner@itza.com,,
Carolynn Chagnon,293804031,Carolynn,Chagnon,Carolynn.Chagnon@itza.com,,
Jackson Carlock,912509564,Jackson,Carlock,Jackson.Carlock@itza.com,Y,8
Kortney Halls,316451410,Kortney,Halls,Kortney.Halls@itza.com,Y,10
Taren Mccarley,547586160,Taren,Mccarley,Taren.Mccarley@itza.com,,
Kamilah Debow,409272862,Kamilah,Debow,Kamilah.Debow@itza.com,Y,8
Reyna Owen,209496465,Reyna,Owen,Reyna.Owen@itza.com,,
Aundrea Loiselle,727062178,Aundrea,Loiselle,Aundrea.Loiselle@itza.com,,
Kizzy Danz,333632503,Kizzy,Danz,Kizzy.Danz@itza.com,,
Gaye Julio,269181876,Gaye,Julio,Gaye.Julio@itza.com,,
Kelley Maury,776429533,Kelley,Maury,Kelley.Maury@itza.com,,
Leola Mazzola,245187376,Leola,Mazzola,Leola.Mazzola@itza.com,,
Makeda Walke,157522189,Makeda,Walke,Makeda.Walke@itza.com,,
Earnestine Toliver,973022445,Earnestine,Toliver,Earnestine.Toliver@itza.com,,
Natasha Hallinan,818566034,Natasha,Hallinan,Natasha.Hallinan@itza.com,Y,6
Jada Olivo,445923190,Jada,Olivo,Jada.Olivo@itza.com,Y,0
Jennefer Miner,208139547,Jennefer,Miner,Jennefer.Miner@itza.com,,
Suzanne Faulkner,766098148,Suzanne,Faulkner,Suzanne.Faulkner@itza.com,,
Ashely Batiste,659104295,Ashely,Batiste,Ashely.Batiste@itza.com,,
Collette Topp,258540084,Collette,Topp,Collette.Topp@itza.com,,
Mauro Conniff,421531395,Mauro,Conniff,Mauro.Conniff@itza.com,,
Tonia Wallander,723549281,Tonia,Wallander,Tonia.Wallander@itza.com,Y,5
Evette Peluso,370318132,Evette,Peluso,Evette.Peluso@itza.com,Y,3
Jarred Wein,958705073,Jarred,Wein,Jarred.Wein@itza.com,,
Caterina Hintz,834304088,Caterina,Hintz,Caterina.Hintz@itza.com,,
Kesha Hinson,524360911,Kesha,Hinson,Kesha.Hinson@itza.com,Y,6
Dacia Premo,927150631,Dacia,Premo,Dacia.Premo@itza.com,,
Elissa Vanzandt,935319666,Elissa,Vanzandt,Elissa.Vanzandt@itza.com,,
Madeline Oxner,639743650,Madeline,Oxner,Madeline.Oxner@itza.com,,
Thanh Lebrun,141318410,Thanh,Lebrun,Thanh.Lebrun@itza.com,Y,5
Jonna Simek,598822778,Jonna,Simek,Jonna.Simek@itza.com,Y,7
Ardath Aten,298629272,Ardath,Aten,Ardath.Aten@itza.com,Y,1
Marci Dahlen,516603565,Marci,Dahlen,Marci.Dahlen@itza.com,,
Lena Buttars,367628564,Lena,Buttars,Lena.Buttars@itza.com,,
Lucrecia Vibbert,358487357,Lucrecia,Vibbert,Lucrecia.Vibbert@itza.com,,
Misti Mader,761325434,Misti,Mader,Misti.Mader@itza.com,,
Oma Courtois,432300752,Oma,Courtois,Oma.Courtois@itza.com,,
Palmira Ragon,538436246,Palmira,Ragon,Palmira.Ragon@itza.com,,
Allie Swett,211155103,Allie,Swett,Allie.Swett@itza.com,,
Scottie Bevill,626894468,Scottie,Bevill,Scottie.Bevill@itza.com,,
Emile Guerrero,582079336,Emile,Guerrero,Emile.Guerrero@itza.com,Y,7
Madge Portera,425128415,Madge,Portera,Madge.Portera@itza.com,,
Roselee Furman,599503358,Roselee,Furman,Roselee.Furman@itza.com,Y,9
Granville Waddle,999238300,Granville,Waddle,Granville.Waddle@itza.com,,
Marva Sagar,615857322,Marva,Sagar,Marva.Sagar@itza.com,,
Clemencia Slaven,949851242,Clemencia,Slaven,Clemencia.Slaven@itza.com,Y,10
Rutha Burch,410382332,Rutha,Burch,Rutha.Burch@itza.com,Y,8
Charlena Bitterman,791222636,Charlena,Bitterman,Charlena.Bitterman@itza.com,,
Evangeline Mewborn,286863398,Evangeline,Mewborn,Evangeline.Mewborn@itza.com,,
Ilana Brazzell,790422832,Ilana,Brazzell,Ilana.Brazzell@itza.com,,
Kori Eslick,999265101,Kori,Eslick,Kori.Eslick@itza.com,,
Daniela Corea,462134895,Daniela,Corea,Daniela.Corea@itza.com,,
Shaquita Gayles,573595575,Shaquita,Gayles,Shaquita.Gayles@itza.com,,
Dwana Borland,861958417,Dwana,Borland,Dwana.Borland@itza.com,,
Lorriane Hoos,176104614,Lorriane,Hoos,Lorriane.Hoos@itza.com,,
Tad Gugino,517844118,Tad,Gugino,Tad.Gugino@itza.com,,
Garland Millar,341615047,Garland,Millar,Garland.Millar@itza.com,Y,8
Pennie Christon,141751332,Pennie,Christon,Pennie.Christon@itza.com,Y,1
Chelsey Lukes,471387839,Chelsey,Lukes,Chelsey.Lukes@itza.com,,
Virgina Hurlbert,275167599,Virgina,Hurlbert,Virgina.Hurlbert@itza.com,,
Joie Florey,173472644,Joie,Florey,Joie.Florey@itza.com,Y,1
Demetrius Goods,933426894,Demetrius,Goods,Demetrius.Goods@itza.com,,
Chassidy Bohannan,862712449,Chassidy,Bohannan,Chassidy.Bohannan@itza.com,,
Refugio Hitchings,152101324,Refugio,Hitchings,Refugio.Hitchings@itza.com,,
Racheal Claywell,700236700,Racheal,Claywell,Racheal.Claywell@itza.com,,
Aretha Hoover,627074833,Aretha,Hoover,Aretha.Hoover@itza.com,,
Millard Troxel,165686864,Millard,Troxel,Millard.Troxel@itza.com,,
Stella Eber,153599683,Stella,Eber,Stella.Eber@itza.com,,
Harold Strange,973987438,Harold,Strange,Harold.Strange@itza.com,Y,9
Monroe Oommen,156503724,Monroe,Oommen,Monroe.Oommen@itza.com,,
Lura Mcgarrah,227719553,Lura,Mcgarrah,Lura.Mcgarrah@itza.com,,
Ignacio Buford,202770581,Ignacio,Buford,Ignacio.Buford@itza.com,,
Dixie Willms,182737397,Dixie,Willms,Dixie.Willms@itza.com,,
Josphine Hocutt,363037918,Josphine,Hocutt,Josphine.Hocutt@itza.com,Y,9
Aron Rameriz,888050916,Aron,Rameriz,Aron.Rameriz@itza.com,,
Trenton Rhone,530184685,Trenton,Rhone,Trenton.Rhone@itza.com,Y,7
Shawnda Moitoso,728116713,Shawnda,Moitoso,Shawnda.Moitoso@itza.com,,
Dell Dejong,889177797,Dell,Dejong,Dell.Dejong@itza.com,,
Erik Flemister,795083911,Erik,Flemister,Erik.Flemister@itza.com,Y,10
Malena Johnosn,935239599,Malena,Johnosn,Malena.Johnosn@itza.com,,
Adrianna Obregon,499268041,Adrianna,Obregon,Adrianna.Obregon@itza.com,,
Morris Mailloux,786891283,Morris,Mailloux,Morris.Mailloux@itza.com,Y,9
Ida Bunt,595808212,Ida,Bunt,Ida.Bunt@itza.com,,
Jutta Bernat,784271109,Jutta,Bernat,Jutta.Bernat@itza.com,Y,9
Wilburn Begley,239574458,Wilburn,Begley,Wilburn.Begley@itza.com,,
Azucena Delucca,800078750,Azucena,Delucca,Azucena.Delucca@itza.com,,
Garfield Davis,225160337,Garfield,Davis,Garfield.Davis@itza.com,Y,10
Jule Jiron,413099539,Jule,Jiron,Jule.Jiron@itza.com,Y,4
Lanelle Labrador,576614882,Lanelle,Labrador,Lanelle.Labrador@itza.com,,
Moon Silverberg,581484050,Moon,Silverberg,Moon.Silverberg@itza.com,,
Melony Lozoya,396900058,Melony,Lozoya,Melony.Lozoya@itza.com,,
Reid Wikoff,312491185,Reid,Wikoff,Reid.Wikoff@itza.com,Y,0
Yahaira Ovalle,758469594,Yahaira,Ovalle,Yahaira.Ovalle@itza.com,,
Candance Issac,533142895,Candance,Issac,Candance.Issac@itza.com,,
Hannah Su,205346308,Hannah,Su,Hannah.Su@itza.com,,
Ed Vanwinkle,971925545,Ed,Vanwinkle,Ed.Vanwinkle@itza.com,,
Anneliese Roach,240548148,Anneliese,Roach,Anneliese.Roach@itza.com,Y,9
Brittaney Dial,831125614,Brittaney,Dial,Brittaney.Dial@itza.com,,
Rufina Hommel,414162994,Rufina,Hommel,Rufina.Hommel@itza.com,,
Daron Stroop,488547739,Daron,Stroop,Daron.Stroop@itza.com,,
Shandi Fowles,586486551,Shandi,Fowles,Shandi.Fowles@itza.com,,
Majorie Lorenzo,552341644,Majorie,Lorenzo,Majorie.Lorenzo@itza.com,,
Mercedes Acton,296963393,Mercedes,Acton,Mercedes.Acton@itza.com,,
Ming Brookman,936571036,Ming,Brookman,Ming.Brookman@itza.com,,
Mao Pippin,320529804,Mao,Pippin,Mao.Pippin@itza.com,,
Renate Kier,537773320,Renate,Kier,Renate.Kier@itza.com,,
Isaac Sheckler,899960260,Isaac,Sheckler,Isaac.Sheckler@itza.com,,
Lin Bickham,456350570,Lin,Bickham,Lin.Bickham@itza.com,,
Livia Stouffer,645383822,Livia,Stouffer,Livia.Stouffer@itza.com,Y,1
Carita Rameau,322890479,Carita,Rameau,Carita.Rameau@itza.com,Y,6
Glenna Helman,188589347,Glenna,Helman,Glenna.Helman@itza.com,,
Rosalinda Perl,490619338,Rosalinda,Perl,Rosalinda.Perl@itza.com,,
Grisel Snedeker,274093576,Grisel,Snedeker,Grisel.Snedeker@itza.com,,
Isabell Magner,316585911,Isabell,Magner,Isabell.Magner@itza.com,,
Leisa Blanck,711114324,Leisa,Blanck,Leisa.Blanck@itza.com,,
Mose Currie,188334252,Mose,Currie,Mose.Currie@itza.com,,
Lorretta Hodges,181327984,Lorretta,Hodges,Lorretta.Hodges@itza.com,,
Kayleen Bjelland,280993831,Kayleen,Bjelland,Kayleen.Bjelland@itza.com,Y,7
Margorie Walborn,104664895,Margorie,Walborn,Margorie.Walborn@itza.com,,
Isela Stiller,812574603,Isela,Stiller,Isela.Stiller@itza.com,,
Shirely Doan,292603571,Shirely,Doan,Shirely.Doan@itza.com,,
Normand Pruitt,217728297,Normand,Pruitt,Normand.Pruitt@itza.com,,
Nadene Almazan,257810416,Nadene,Almazan,Nadene.Almazan@itza.com,,
Carry Murakami,612261839,Carry,Murakami,Carry.Murakami@itza.com,,
Larhonda Ayotte,345010499,Larhonda,Ayotte,Larhonda.Ayotte@itza.com,,
Rayford Blythe,996768426,Rayford,Blythe,Rayford.Blythe@itza.com,,
Dorene Kraushaar,458840053,Dorene,Kraushaar,Dorene.Kraushaar@itza.com,,
Beulah Guitierrez,424788007,Beulah,Guitierrez,Beulah.Guitierrez@itza.com,,
Lavada Cantin,423007678,Lavada,Cantin,Lavada.Cantin@itza.com,Y,2
Consuela Trimm,393023498,Consuela,Trimm,Consuela.Trimm@itza.com,Y,10
Amberly Erving,537002879,Amberly,Erving,Amberly.Erving@itza.com,,
Magdalena Kimpel,803668048,Magdalena,Kimpel,Magdalena.Kimpel@itza.com,Y,7
Louisa Blumer,415769084,Louisa,Blumer,Louisa.Blumer@itza.com,,
Jadwiga Forsythe,499858335,Jadwiga,Forsythe,Jadwiga.Forsythe@itza.com,,
Lorenza Lauer,302150275,Lorenza,Lauer,Lorenza.Lauer@itza.com,Y,9
Kerrie Michie,234177151,Kerrie,Michie,Kerrie.Michie@itza.com,,
Minda Batres,171300715,Minda,Batres,Minda.Batres@itza.com,,
Nada Hallee,659690154,Nada,Hallee,Nada.Hallee@itza.com,,
Marivel Roepke,105818460,Marivel,Roepke,Marivel.Roepke@itza.com,,
Meryl Wiliams,907706746,Meryl,Wiliams,Meryl.Wiliams@itza.com,,
Bettyann Abeita,930095201,Bettyann,Abeita,Bettyann.Abeita@itza.com,,
Lora Winward,559541029,Lora,Winward,Lora.Winward@itza.com,,
Jeanine Praylow,145606354,Jeanine,Praylow,Jeanine.Praylow@itza.com,,
Jasmin Becher,917583726,Jasmin,Becher,Jasmin.Becher@itza.com,Y,0
Trinidad Feder,919681744,Trinidad,Feder,Trinidad.Feder@itza.com,,
Dion Zeh,849265089,Dion,Zeh,Dion.Zeh@itza.com,,
Brigid Fleitas,913871719,Brigid,Fleitas,Brigid.Fleitas@itza.com,,
Shirleen Tao,393462076,Shirleen,Tao,Shirleen.Tao@itza.com,,
Wanda Sumrell,771687279,Wanda,Sumrell,Wanda.Sumrell@itza.com,,
Celsa Holguin,265113840,Celsa,Holguin,Celsa.Holguin@itza.com,Y,7
Lue Man,825392320,Lue,Man,Lue.Man@itza.com,,
Claudie Pendergrast,904988824,Claudie,Pendergrast,Claudie.Pendergrast@itza.com,,
Zoe Wendland,223842357,Zoe,Wendland,Zoe.Wendland@itza.com,,
Magali Gargiulo,391435181,Magali,Gargiulo,Magali.Gargiulo@itza.com,,
Juliet Monge,800157793,Juliet,Monge,Juliet.Monge@itza.com,,
Vasiliki Good,994334012,Vasiliki,Good,Vasiliki.Good@itza.com,,
Marvella Wurtz,646517110,Marvella,Wurtz,Marvella.Wurtz@itza.com,,
Rena Opp,443102520,Rena,Opp,Rena.Opp@itza.com,,
Gerri Elks,882622772,Gerri,Elks,Gerri.Elks@itza.com,,
Juli Rathbone,260921413,Juli,Rathbone,Juli.Rathbone@itza.com,,
Elvira Laffey,393414246,Elvira,Laffey,Elvira.Laffey@itza.com,,
Georgeann Flavin,711390384,Georgeann,Flavin,Georgeann.Flavin@itza.com,,
Terica Markel,472759636,Terica,Markel,Terica.Markel@itza.com,,
Cristy Haugen,975331146,Cristy,Haugen,Cristy.Haugen@itza.com,Y,4
Monte Durio,887139198,Monte,Durio,Monte.Durio@itza.com,,
Pilar Nava,649427146,Pilar,Nava,Pilar.Nava@itza.com,,
Krystyna Jaworski,139760567,Krystyna,Jaworski,Krystyna.Jaworski@itza.com,,
Sherie Durrell,808371322,Sherie,Durrell,Sherie.Durrell@itza.com,,
Ricki Delker,286943102,Ricki,Delker,Ricki.Delker@itza.com,,
Annalee Czajkowski,707213957,Annalee,Czajkowski,Annalee.Czajkowski@itza.com,,
Chia Streit,249032986,Chia,Streit,Chia.Streit@itza.com,,
Corey Lighty,750468266,Corey,Lighty,Corey.Lighty@itza.com,,
Katherine Eudy,201767106,Katherine,Eudy,Katherine.Eudy@itza.com,,
Syble Mcquaid,301476210,Syble,Mcquaid,Syble.Mcquaid@itza.com,,
Mallory Varney,377901918,Mallory,Varney,Mallory.Varney@itza.com,,
Anitra Donelan,645060997,Anitra,Donelan,Anitra.Donelan@itza.com,,
Tamar Hinkley,734216221,Tamar,Hinkley,Tamar.Hinkley@itza.com,,
Kyla Stumpf,438337697,Kyla,Stumpf,Kyla.Stumpf@itza.com,,
Ying Batty,745296493,Ying,Batty,Ying.Batty@itza.com,,
Phylis Railey,946843931,Phylis,Railey,Phylis.Railey@itza.com,,
Kam Rosenberger,353619797,Kam,Rosenberger,Kam.Rosenberger@itza.com,,
Rosaline Atchinson,460102044,Rosaline,Atchinson,Rosaline.Atchinson@itza.com,,
Sadie Mcswain,570563066,Sadie,Mcswain,Sadie.Mcswain@itza.com,,
Lettie Riggan,400867912,Lettie,Riggan,Lettie.Riggan@itza.com,,
Myrna Reuss,368151443,Myrna,Reuss,Myrna.Reuss@itza.com,,
Ines Mcneel,909090374,Ines,Mcneel,Ines.Mcneel@itza.com,,
Renay Brinks,139097827,Renay,Brinks,Renay.Brinks@itza.com,,
Jazmin Thurmon,708829285,Jazmin,Thurmon,Jazmin.Thurmon@itza.com,,
Donovan Pfeifer,498487746,Donovan,Pfeifer,Donovan.Pfeifer@itza.com,Y,1
Jayne Almon,166726974,Jayne,Almon,Jayne.Almon@itza.com,,
Rosalyn Bryant,274371108,Rosalyn,Bryant,Rosalyn.Bryant@itza.com,,
Antionette Spiess,884033749,Antionette,Spiess,Antionette.Spiess@itza.com,Y,1
Wenona Gregg,232026999,Wenona,Gregg,Wenona.Gregg@itza.com,,
Eleonora Guion,461949998,Eleonora,Guion,Eleonora.Guion@itza.com,Y,0
Tifany Lieb,314633354,Tifany,Lieb,Tifany.Lieb@itza.com,,
Randal Omara,782716969,Randal,Omara,Randal.Omara@itza.com,Y,8
Hisako Moyers,355010246,Hisako,Moyers,Hisako.Moyers@itza.com,Y,3
Dina Botello,246087132,Dina,Botello,Dina.Botello@itza.com,,
Jaleesa Kammer,416409092,Jaleesa,Kammer,Jaleesa.Kammer@itza.com,,
Dionne Manning,899693676,Dionne,Manning,Dionne.Manning@itza.com,,
Amie Nordby,484957946,Amie,Nordby,Amie.Nordby@itza.com,,
Kathrin Curtiss,499257352,Kathrin,Curtiss,Kathrin.Curtiss@itza.com,Y,0
Carletta Arneson,390758326,Carletta,Arneson,Carletta.Arneson@itza.com,,
Fiona Dials,182077857,Fiona,Dials,Fiona.Dials@itza.com,Y,0
Velma Dale,818483960,Velma,Dale,Velma.Dale@itza.com,Y,3
Tillie Corter,772500625,Tillie,Corter,Tillie.Corter@itza.com,,
Tuan Reuter,622621440,Tuan,Reuter,Tuan.Reuter@itza.com,Y,3
Judie Wilczynski,685988455,Judie,Wilczynski,Judie.Wilczynski@itza.com,,
Rubin Remo,167435172,Rubin,Remo,Rubin.Remo@itza.com,,
Bessie Mitzel,676844863,Bessie,Mitzel,Bessie.Mitzel@itza.com,Y,9
Cathryn Pursel,143102493,Cathryn,Pursel,Cathryn.Pursel@itza.com,,
Erasmo Madding,927276145,Erasmo,Madding,Erasmo.Madding@itza.com,,
Jeanice Holben,519489299,Jeanice,Holben,Jeanice.Holben@itza.com,Y,0
Sade Waugh,964367414,Sade,Waugh,Sade.Waugh@itza.com,,
Ola Rolston,395411869,Ola,Rolston,Ola.Rolston@itza.com,,
Karren Collyer,283020372,Karren,Collyer,Karren.Collyer@itza.com,,
Aleen Ciriaco,655583723,Aleen,Ciriaco,Aleen.Ciriaco@itza.com,,
Susie Styron,603082845,Susie,Styron,Susie.Styron@itza.com,,
Rosenda Lisi,776896579,Rosenda,Lisi,Rosenda.Lisi@itza.com,,
Felicita Damiano,704959383,Felicita,Damiano,Felicita.Damiano@itza.com,,
Vonda Finck,626168610,Vonda,Finck,Vonda.Finck@itza.com,Y,4
Patsy Sitzman,727919004,Patsy,Sitzman,Patsy.Sitzman@itza.com,Y,3
Juliette Laplante,329525815,Juliette,Laplante,Juliette.Laplante@itza.com,,
Ryan Beaird,758007615,Ryan,Beaird,Ryan.Beaird@itza.com,Y,2
Betsy Malek,592457580,Betsy,Malek,Betsy.Malek@itza.com,,
Elvia Classen,505225455,Elvia,Classen,Elvia.Classen@itza.com,,
Shad Marc,909297257,Shad,Marc,Shad.Marc@itza.com,,
Merle Hoeppner,689460763,Merle,Hoeppner,Merle.Hoeppner@itza.com,,
Leonarda Brumbaugh,492823775,Leonarda,Brumbaugh,Leonarda.Brumbaugh@itza.com,,
Vicenta Rollin,295155205,Vicenta,Rollin,Vicenta.Rollin@itza.com,,
Scarlett Casella,726771661,Scarlett,Casella,Scarlett.Casella@itza.com,,
Fernando Hartmann,265120682,Fernando,Hartmann,Fernando.Hartmann@itza.com,Y,7
Audie Boulden,284263340,Audie,Boulden,Audie.Boulden@itza.com,,
Mendy Samuelson,287539818,Mendy,Samuelson,Mendy.Samuelson@itza.com,Y,2
Galen Apgar,178777737,Galen,Apgar,Galen.Apgar@itza.com,,
Cara Reitz,443787379,Cara,Reitz,Cara.Reitz@itza.com,Y,3
Oretha Cobbs,262030936,Oretha,Cobbs,Oretha.Cobbs@itza.com,Y,9
Dexter Mcadory,899233281,Dexter,Mcadory,Dexter.Mcadory@itza.com,,
Benito Hilts,583502697,Benito,Hilts,Benito.Hilts@itza.com,Y,3
Kasandra Warrior,206747160,Kasandra,Warrior,Kasandra.Warrior@itza.com,,
Agnus Mendicino,574214127,Agnus,Mendicino,Agnus.Mendicino@itza.com,,
Briana Nesmith,931552651,Briana,Nesmith,Briana.Nesmith@itza.com,,
Alan Huett,547097438,Alan,Huett,Alan.Huett@itza.com,,
Mana Sublett,918897189,Mana,Sublett,Mana.Sublett@itza.com,,
Tory Hahn,741084285,Tory,Hahn,Tory.Hahn@itza.com,,
Anjelica Gavin,622855682,Anjelica,Gavin,Anjelica.Gavin@itza.com,,
Larae Barrett,133211483,Larae,Barrett,Larae.Barrett@itza.com,,
Toney Felder,773137672,Toney,Felder,Toney.Felder@itza.com,,
Laurice Goers,921647142,Laurice,Goers,Laurice.Goers@itza.com,,
Constance Lindell,602039228,Constance,Lindell,Constance.Lindell@itza.com,,
Emmaline Wade,647173830,Emmaline,Wade,Emmaline.Wade@itza.com,,
Elizabeth Aceto,396700790,Elizabeth,Aceto,Elizabeth.Aceto@itza.com,Y,10
Leontine Fulghum,701180055,Leontine,Fulghum,Leontine.Fulghum@itza.com,,
Joannie Healey,823647999,Joannie,Healey,Joannie.Healey@itza.com,Y,1
Babara Maggi,524724879,Babara,Maggi,Babara.Maggi@itza.com,,
Cecille Edsall,546491414,Cecille,Edsall,Cecille.Edsall@itza.com,Y,9
Ruth Tsang,567508943,Ruth,Tsang,Ruth.Tsang@itza.com,,
Lachelle Pakele,309913043,Lachelle,Pakele,Lachelle.Pakele@itza.com,Y,10
Birgit Flowers,272653768,Birgit,Flowers,Birgit.Flowers@itza.com,,
Shasta Dittmer,185797837,Shasta,Dittmer,Shasta.Dittmer@itza.com,,
Francene Steinberg,711248085,Francene,Steinberg,Francene.Steinberg@itza.com,Y,0
Minta Box,247168029,Minta,Box,Minta.Box@itza.com,,
Yevette Robillard,296329335,Yevette,Robillard,Yevette.Robillard@itza.com,Y,1
Euna Mcgowen,840215047,Euna,Mcgowen,Euna.Mcgowen@itza.com,,
Claudia Lust,242094293,Claudia,Lust,Claudia.Lust@itza.com,,
Isaura Salvetti,590772827,Isaura,Salvetti,Isaura.Salvetti@itza.com,,
Erma Fritts,337198504,Erma,Fritts,Erma.Fritts@itza.com,,
Benny Friesen,345616030,Benny,Friesen,Benny.Friesen@itza.com,,
Lila Leisinger,440454899,Lila,Leisinger,Lila.Leisinger@itza.com,Y,4
Marilee Erwin,398295506,Marilee,Erwin,Marilee.Erwin@itza.com,,
Mandie Carta,763616892,Mandie,Carta,Mandie.Carta@itza.com,,
Genna Sneed,736425656,Genna,Sneed,Genna.Sneed@itza.com,,
Afton Vanduyn,982004354,Afton,Vanduyn,Afton.Vanduyn@itza.com,,
Courtney Goley,351218660,Courtney,Goley,Courtney.Goley@itza.com,,
Christina Boniello,836964895,Christina,Boniello,Christina.Boniello@itza.com,Y,4
Eli Southworth,931462020,Eli,Southworth,Eli.Southworth@itza.com,,
Raquel Wiebe,866449738,Raquel,Wiebe,Raquel.Wiebe@itza.com,,
Margarite Sandoz,900731173,Margarite,Sandoz,Margarite.Sandoz@itza.com,Y,9
Laureen Lamay,481968877,Laureen,Lamay,Laureen.Lamay@itza.com,,
Boris Milne,254167441,Boris,Milne,Boris.Milne@itza.com,,
Brunilda Toomey,275386646,Brunilda,Toomey,Brunilda.Toomey@itza.com,,
Marquitta Mcneely,516817167,Marquitta,Mcneely,Marquitta.Mcneely@itza.com,Y,8
Cordell Lavigne,464255690,Cordell,Lavigne,Cordell.Lavigne@itza.com,,
Emmanuel Stirling,638544030,Emmanuel,Stirling,Emmanuel.Stirling@itza.com,Y,10
Genevieve Seifried,843898257,Genevieve,Seifried,Genevieve.Seifried@itza.com,,
Karin Leveille,801247922,Karin,Leveille,Karin.Leveille@itza.com,,
Corliss Oconnell,185906100,Corliss,Oconnell,Corliss.Oconnell@itza.com,,
Jamila Sather,762754767,Jamila,Sather,Jamila.Sather@itza.com,,
Luciano Silberman,540768068,Luciano,Silberman,Luciano.Silberman@itza.com,,
Mollie Leavy,916175761,Mollie,Leavy,Mollie.Leavy@itza.com,,
Rosario Hunton,326317808,Rosario,Hunton,Rosario.Hunton@itza.com,Y,6
Tawna Socia,866378727,Tawna,Socia,Tawna.Socia@itza.com,Y,2
Nancee Wendt,222641373,Nancee,Wendt,Nancee.Wendt@itza.com,Y,0
Linwood Kluck,942212488,Linwood,Kluck,Linwood.Kluck@itza.com,Y,3
Setsuko Ryerson,751775708,Setsuko,Ryerson,Setsuko.Ryerson@itza.com,,
Justina Mckillip,649185717,Justina,Mckillip,Justina.Mckillip@itza.com,,
Cherish Scianna,553979451,Cherish,Scianna,Cherish.Scianna@itza.com,,
Len Fry,807796295,Len,Fry,Len.Fry@itza.com,,
Jason Timmons,213652022,Jason,Timmons,Jason.Timmons@itza.com,,
Hayley Marcano,768921772,Hayley,Marcano,Hayley.Marcano@itza.com,Y,2
Glen Than,850753527,Glen,Than,Glen.Than@itza.com,,
Noelia Bargo,461779247,Noelia,Bargo,Noelia.Bargo@itza.com,,
Dave Tien,195519392,Dave,Tien,Dave.Tien@itza.com,,
Margarita Holahan,658097410,Margarita,Holahan,Margarita.Holahan@itza.com,Y,4
Chu Messerly,378936160,Chu,Messerly,Chu.Messerly@itza.com,,
Felice Wolski,296811198,Felice,Wolski,Felice.Wolski@itza.com,,
Maryanne Thorton,802865203,Maryanne,Thorton,Maryanne.Thorton@itza.com,,
Delcie Cremer,281303583,Delcie,Cremer,Delcie.Cremer@itza.com,,
Lesia Mckinny,803612680,Lesia,Mckinny,Lesia.Mckinny@itza.com,,
Wilmer Ducksworth,251229575,Wilmer,Ducksworth,Wilmer.Ducksworth@itza.com,,
Reginia Venters,725136543,Reginia,Venters,Reginia.Venters@itza.com,Y,4
Bradley Thedford,231002547,Bradley,Thedford,Bradley.Thedford@itza.com,,
Paz Mcmichael,798080452,Paz,Mcmichael,Paz.Mcmichael@itza.com,,
Dinorah Audet,110578380,Dinorah,Audet,Dinorah.Audet@itza.com,,
Idalia Enderle,134501529,Idalia,Enderle,Idalia.Enderle@itza.com,,
Lincoln Janey,203087793,Lincoln,Janey,Lincoln.Janey@itza.com,,
Stephany Cruickshank,703392061,Stephany,Cruickshank,Stephany.Cruickshank@itza.com,,
Eileen Steidl,601187621,Eileen,Steidl,Eileen.Steidl@itza.com,Y,2
Lenita Leishman,583298536,Lenita,Leishman,Lenita.Leishman@itza.com,,
Berry Andrada,264702277,Berry,Andrada,Berry.Andrada@itza.com,,
Jared Finklea,955649714,Jared,Finklea,Jared.Finklea@itza.com,,
Vennie Presnell,663344294,Vennie,Presnell,Vennie.Presnell@itza.com,,
Chaya Oneill,969227552,Chaya,Oneill,Chaya.Oneill@itza.com,Y,7
Heidi Woodman,940804936,Heidi,Woodman,Heidi.Woodman@itza.com,,
Kristian Sandy,802516902,Kristian,Sandy,Kristian.Sandy@itza.com,,
Shondra Cobos,236861599,Shondra,Cobos,Shondra.Cobos@itza.com,Y,6
Haydee Carmona,275309283,Haydee,Carmona,Haydee.Carmona@itza.com,,
Etsuko Revard,934343006,Etsuko,Revard,Etsuko.Revard@itza.com,,
Vernon Galles,868654137,Vernon,Galles,Vernon.Galles@itza.com,,
Lorna Lakey,383626584,Lorna,Lakey,Lorna.Lakey@itza.com,,
Cuc Nagao,500541415,Cuc,Nagao,Cuc.Nagao@itza.com,,
Nidia Roseboro,184742614,Nidia,Roseboro,Nidia.Roseboro@itza.com,,
Ellen Belvins,711736233,Ellen,Belvins,Ellen.Belvins@itza.com,,
Gaynell Haase,953953363,Gaynell,Haase,Gaynell.Haase@itza.com,,
Elba Haines,328534893,Elba,Haines,Elba.Haines@itza.com,,
Larisa Highfill,395223237,Larisa,Highfill,Larisa.Highfill@itza.com,,
Migdalia Dygert,386470504,Migdalia,Dygert,Migdalia.Dygert@itza.com,,
Shavon Ramsburg,960758181,Shavon,Ramsburg,Shavon.Ramsburg@itza.com,,
Ladawn Feldman,887792741,Ladawn,Feldman,Ladawn.Feldman@itza.com,,
Earlean Cozart,580180751,Earlean,Cozart,Earlean.Cozart@itza.com,,
Eulalia Southwood,346449056,Eulalia,Southwood,Eulalia.Southwood@itza.com,,
